text,label
How do I use the sqrt function in math?,NONE
How does a plant-based diet impact thyroid health?,HEALTH_ADVICE
Can I get the nutrition facts for a cup of cooked lentils?,NUTRITION_LOOKUP
What foods are rich in antioxidants and how can they benefit my overall health?,HEALTH_ADVICE
What's the sugar level in a can of fruit juice?,NUTRITION_LOOKUP
How much cholesterol is in a glass of whole milk?,NUTRITION_LOOKUP
What is the nutritional information for a cup of Greek yogurt?,NUTRITION_LOOKUP
How do I merge two Git repositories?,NONE
What is the name of the largest desert on Earth?,NONE
How many calories are in a serving of chicken and is it good for weight loss?,BOTH
Can I get the nutritional info on a slice of pizza?,NUTRITION_LOOKUP
"How many calories does a medium-sized chicken wing have, and can I eat them on a low-calorie diet?",BOTH
What are some effective ways to manage chronic fatigue syndrome naturally?,HEALTH_ADVICE
"How much calorie is in cheese, and is it safe for diabetes?",BOTH
"What's the protein in salmon, and will it help build muscle?",BOTH
Can you describe the process of how a satellite stays in orbit around the Earth?,NONE
Give me the potassium content of sweet potatoes and should I consume them as athletes,BOTH
Can a vegan diet improve blood pressure?,HEALTH_ADVICE
What are some healthy ways to cope with menopause symptoms?,HEALTH_ADVICE
What is the average price of a house in San Francisco?,NONE
"What's the calorie count of a serving of brown rice, and can it help with irritable bowel syndrome?",BOTH
Can you give me the calorie count for a large bag of popcorn?,NUTRITION_LOOKUP
Can a gluten-free diet help with psoriasis?,HEALTH_ADVICE
Can I do keto if I'm pregnant or breastfeeding?,HEALTH_ADVICE
How much fat is in a medium-sized olives?,NUTRITION_LOOKUP
How many calories are in a large bagel with cream cheese?,NUTRITION_LOOKUP
How many calories are in a medium-sized apple?,NUTRITION_LOOKUP
Tell me the sugar content of honey and will regular consumption contribute to weight gain?,BOTH
How does a high-antioxidant diet impact skin health in individuals with acne?,HEALTH_ADVICE
Give me the fat value for a portion of almond.,NUTRITION_LOOKUP
What language is spoken in Toronto?,NONE
Can you suggest a healthy breakfast plan for managing blood sugar levels?,HEALTH_ADVICE
What is the nutritional value of a bagel with cream cheese?,NUTRITION_LOOKUP
"How many grams of sugar are in a cup of soda, and can it cause an energy crash later?",BOTH
"How much sodium is in garlic, and is it safe for fatty liver?",BOTH
What are some natural remedies for seasonal allergies?,HEALTH_ADVICE
Is there a new Marvel movie coming out this year?,NONE
What's the iron content of a serving of cooked turkey breast?,NUTRITION_LOOKUP
Can a plant-based diet reduce symptoms of irritable bowel syndrome?,HEALTH_ADVICE
What is the sugar content of a can of energy drink?,NUTRITION_LOOKUP
What's the caloric value of a serving of chicken wings?,NUTRITION_LOOKUP
What are some healthy food swaps for someone on a gluten-free diet?,HEALTH_ADVICE
How does dairy consumption affect acne-prone skin?,HEALTH_ADVICE
What is the difference between a hub and a switch in networking?,NONE
How many grams of fat in an avocado?,NUTRITION_LOOKUP
"How much vitamin C is in spinach, and is it safe for celiac disease?",BOTH
How much protein is in a cup of Greek yogurt?,NUTRITION_LOOKUP
How do I create a GUI using Tkinter in Python?,NONE
How do I create a backup of my computer system?,NONE
"How much caffeine is in a shot of espresso, and is it okay to consume it before bed?",BOTH
Can you give me the calorie count for a bagel with cream cheese?,NUTRITION_LOOKUP
Will eating foods rich in fiber improve my digestive health?,HEALTH_ADVICE
How much fat is in salmon exactly?,NUTRITION_LOOKUP
What are the benefits of eating locally sourced and seasonal produce?,HEALTH_ADVICE
What are the benefits of eating fermented foods for digestive health?,HEALTH_ADVICE
Can I eat dairy products if I have lactose intolerance?,HEALTH_ADVICE
What are the carbohydrates in a serving of mashed potatoes?,NUTRITION_LOOKUP
How many people speak Mandarin Chinese as their first language?,NONE
Is there sugar in canned corn?,NUTRITION_LOOKUP
What are some natural remedies to alleviate migraines caused by food sensitivities?,HEALTH_ADVICE
Can you give me the calorie count of a large turkey breast and is it suitable for weight loss diets?,BOTH
How many calories are in a slice of pumpkin pie?,NUTRITION_LOOKUP
How does a car's airbag system work?,NONE
How much does it cost to travel from New York to Los Angeles by train?,NONE
Can a low carbohydrate diet alleviate symptoms of epilepsy?,HEALTH_ADVICE
What are the calories in a large pizza and can eating it daily cause weight gain?,BOTH
Can you recommend a good book on artificial intelligence for advanced readers?,NONE
"How much calcium is in chia seeds, and is it safe for IBS?",BOTH
How much fat is in walnuts and will they help lower cholesterol?,BOTH
How much fat is in walnuts and does it improve heart health?,BOTH
Should I avoid sugar with acid reflux?,HEALTH_ADVICE
Are low-glycemic diets beneficial for type 2 diabetes management?,HEALTH_ADVICE
Give me the carb count of brown rice and tell me if it's good for someone with high cholesterol,BOTH
Tell me the calorie content in a serving of popcorn and is it suitable for diabetics,BOTH
Are there any preservatives in mayonnaise?,NUTRITION_LOOKUP
Can I eat beans on a low-FODMAP diet?,HEALTH_ADVICE
What is the largest waterfall in the world?,NONE
How many calories are in a cup of cooked brown rice?,NUTRITION_LOOKUP
Should I follow a low-carb diet with hypothyroidism?,HEALTH_ADVICE
What's the calorie count of a large serving of cottage cheese and can I eat it for breakfast?,BOTH
How many calories are in an avocado and can I eat it on a low-carb diet?,BOTH
"What's the potassium content of bananas, and can I use them to lower my blood pressure?",BOTH
Is there any cholesterol in avocado?,NUTRITION_LOOKUP
"What's the calorie count of brown rice, and can I eat it to improve my heart health?",BOTH
How much fat is in ground beef?,NUTRITION_LOOKUP
Tell me the fat content of salmon and recommend it to someone with high triglycerides,BOTH
Can you explain the concept of Big O notation in programming?,NONE
What is the fat content of salmon fillet?,NUTRITION_LOOKUP
"Give me the potassium content of sweet potatoes, and can they help with blood pressure management?",BOTH
What are the nutritional values for a serving of chicken soup?,NUTRITION_LOOKUP
"Give me the fiber content of apples, and tell me if they help with digestive health",BOTH
Are turkey burgers high in protein?,NUTRITION_LOOKUP
Can you give me the calorie count for a large burrito?,NUTRITION_LOOKUP
How much fiber is in an avocado?,NUTRITION_LOOKUP
How do I solve a system of linear equations using matrices?,NONE
How much sodium is in soy sauce and can I use it to season my meals without harming my kidneys?,BOTH
What's the fat content of coconut cream and should I use it for cooking?,BOTH
How much fiber is in broccoli florets?,NUTRITION_LOOKUP
What are the major types of clouds and their formations?,NONE
Does regular exercise improve symptoms in chronic fatigue syndrome?,HEALTH_ADVICE
What's the carbohydrate count of whole wheat bread?,NUTRITION_LOOKUP
How many calories are in a cup of cooked pasta?,NUTRITION_LOOKUP
"What's the calorie count of a cup of ice cream, and is it okay to indulge occasionally when watching weight?",BOTH
Can you guide me to Toronto?,NONE
Can a raw food diet improve symptoms of autism spectrum disorder?,HEALTH_ADVICE
How do I calculate the sum of all numbers in an array using Python?,NONE
How much calcium is in a serving of yogurt and will it strengthen bones?,BOTH
How do I calculate the median of a dataset in Excel?,NONE
What was the first computer virus ever created?,NONE
How much fat is in almond butter?,NUTRITION_LOOKUP
Give me the fiber content of broccoli and tell me if it helps with digestion issues,BOTH
Does ginger have anti-inflammatory properties?,HEALTH_ADVICE
How much carb is in lentils exactly?,NUTRITION_LOOKUP
Is it going to be cloudy on Tuesday afternoon?,NONE
Is it possible to learn to code at 60 years old?,NONE
Can a gluten free lifestyle help alleviate symptoms of fibromyalgia?,HEALTH_ADVICE
Is there any sugar in unsweetened almond milk?,NUTRITION_LOOKUP
How much sodium is in a single slice of bacon?,NUTRITION_LOOKUP
What is the sugar content of a can of sparkling water with flavor?,NUTRITION_LOOKUP
What's the potassium count of sweet potatoes and can they help alleviate muscle cramps?,BOTH
What's the protein in chicken thighs and can it aid muscle growth?,BOTH
What is the difference between a hub and spoke network architecture in computer science?,NONE
Can acupuncture help alleviate menstrual cramps?,HEALTH_ADVICE
How much fat is in olive oil and is it healthy to consume in large quantities?,BOTH
What are some natural remedies for migraines?,HEALTH_ADVICE
What are the benefits of incorporating omega-3 fatty acids into my diet?,HEALTH_ADVICE
Can you explain the concept of relativity in simple terms?,NONE
Here are 50 diverse questions where a user is asking for BOTH nutritional numbers AND health advice:,BOTH
What's the fiber content of whole wheat bread?,NUTRITION_LOOKUP
"What's the fat content of coconut oil, and should I use it as a cooking oil?",BOTH
Can I eat nightshade vegetables if I have arthritis?,HEALTH_ADVICE
How many hours are in a day?,NONE
"How much protein is in a cup of Greek yogurt, and can it aid in muscle recovery?",BOTH
How many calories are in a serving of brown rice and is it suitable for weight loss?,BOTH
Can you recommend a good book for learning math?,NONE
Can turmeric help treat arthritis symptoms?,HEALTH_ADVICE
Can a gluten-free diet help with digestive issues?,HEALTH_ADVICE
"Can you give me the fiber content of almonds, and can I get too much from them?",BOTH
What is the difference between Git and SVN?,NONE
Can I use CSS to style HTML tables?,NONE
Is there any fat in cauliflower?,NUTRITION_LOOKUP
In what century did the pyramids of Giza get built?,NONE
What's the carb count for a slice of whole grain bread?,NUTRITION_LOOKUP
Can you write a program to calculate the factorial of a number?,NONE
Is garlic safe for someone with obesity?,HEALTH_ADVICE
Is it going to snow next week?,NONE
Is ginseng safe for someone with arthritis?,HEALTH_ADVICE
"How much vitamin C is in oats, and is it safe for diabetes?",BOTH
Can you give me the nutrition info for a large plate of nachos?,NUTRITION_LOOKUP
Is beef tenderloin low in fat?,NUTRITION_LOOKUP
How to manage cravings for unhealthy snacks through dietary changes?,HEALTH_ADVICE
Tell me about the fiber content of whole wheat bread,NUTRITION_LOOKUP
"What's the potassium content of sweet potatoes, and can I eat them to lower my blood pressure?",BOTH
What is the calcium level in a cup of cottage cheese?,NUTRITION_LOOKUP
Show me a map of Dubai.,NONE
How much sodium is in miso soup and do they contribute to high blood pressure?,BOTH
Do smartphones have built-in cameras with zoom capabilities?,NONE
Who was the first woman to fly solo around the world?,NONE
Can you give me the fat content in olive oil and should I use it for cooking if I'm trying to lose belly fat?,BOTH
Can you write a simple program that sorts an array using bubble sort?,NONE
Is it possible to reverse type 2 diabetes through diet alone?,HEALTH_ADVICE
Can you tell me the nutritional facts for a large bucket of fried chicken?,NUTRITION_LOOKUP
"What's the fat content of peanut butter, and can I eat it on whole wheat bread while trying to lose weight?",BOTH
Can you guide me to New York?,NONE
Will a paleo diet help improve my skin health?,HEALTH_ADVICE
What are some natural ways to reduce blood sugar levels?,HEALTH_ADVICE
What's the calorie count for a large quesadilla?,NUTRITION_LOOKUP
"Give me the calcium content of milk, and should I drink it to prevent osteoporosis?",BOTH
Are there any herbal remedies that can alleviate symptoms of depression?,HEALTH_ADVICE
What is the sodium content of a bagel with cream cheese?,NUTRITION_LOOKUP
Is the Atkins diet suitable for people with high blood pressure?,HEALTH_ADVICE
Will a probiotic-rich diet improve symptoms of SIBO sufferers?,HEALTH_ADVICE
"How much sodium is in spinach, and is it safe for osteoporosis?",BOTH
How can I use heat or cold therapy for muscle pain relief?,HEALTH_ADVICE
Should I try meditation for stress management and anxiety relief?,HEALTH_ADVICE
What was the name of the first permanent English settlement in America?,NONE
How many grams of fiber are in a medium-sized pear?,NUTRITION_LOOKUP
What are some popular hiking trails in Switzerland?,NONE
Is it possible to create a machine learning model from scratch?,NONE
How much cholesterol is in banana exactly?,NUTRITION_LOOKUP
How many calories does a medium avocado have and can I eat it if I'm on a low-carb diet?,BOTH
Should I be concerned about mercury levels in fish consumption?,HEALTH_ADVICE
Who painted the famous painting Starry Night?,NONE
Can I drink coconut water for its electrolyte content and how many calories does it have?,BOTH
What is the cholesterol count in a pork chop?,NUTRITION_LOOKUP
What are some healthy cooking oils for people with high cholesterol?,HEALTH_ADVICE
How much potassium is in a medium-sized potato?,NUTRITION_LOOKUP
What was the outcome of the first Olympics held in ancient Greece?,NONE
Is it safe to eat foods high in histamine if I have allergies?,HEALTH_ADVICE
How many grams of sugar are in a cup of coffee with cream and sugar?,NUTRITION_LOOKUP
What's the sugar content in maple syrup and should diabetics avoid using it as a sweetener?,BOTH
Can you give me the nutrition info for a plate of spaghetti with meatballs?,NUTRITION_LOOKUP
How much caffeine in 1 shot espresso?,NUTRITION_LOOKUP
In what year was the first smartphone released?,NONE
Can I get the calorie count for a large order of wings?,NUTRITION_LOOKUP
How do I calculate the area of a triangle in math?,NONE
What is the protein content of turkey breast?,NUTRITION_LOOKUP
What's the fat content of a chicken wing?,NUTRITION_LOOKUP
What are the benefits of turmeric for joint pain relief?,HEALTH_ADVICE
What is the difference between a laptop and a tablet?,NONE
Is there any connection between sugar intake and acne development?,HEALTH_ADVICE
Tell me the carb count of whole wheat bread and can it be part of a diabetic's meal plan,BOTH
Can you recommend some good documentaries on space exploration?,NONE
How many carbs are in a medium-sized orange?,NUTRITION_LOOKUP
What's the best diet for managing irritable bowel syndrome?,HEALTH_ADVICE
Should someone with hypoglycemia follow a low-carb lifestyle?,HEALTH_ADVICE
How many calories are in a cup of cooked chickpeas?,NUTRITION_LOOKUP
"What's the calorie count of a slice of pizza, and is it okay to eat it on occasion when trying to lose weight?",BOTH
Can acupuncture alleviate symptoms of fibromyalgia?,HEALTH_ADVICE
"How many calories are in a large pizza, and is it okay to eat it every day?",BOTH
Can you explain the concept of Big-O notation in complexity analysis?,NONE
"How many grams of protein are in a large serving of Greek yogurt, and will it help with muscle growth?",BOTH
Can you tell me the sodium content of canned beans?,NUTRITION_LOOKUP
"Give me the fiber content of whole wheat bread, and does it have any benefits for digestive health?",BOTH
What's the sugar content in agave nectar?,NUTRITION_LOOKUP
What's the magnesium content of dark chocolate?,NUTRITION_LOOKUP
What's the protein content of lean ground turkey?,NUTRITION_LOOKUP
What are some key differences between a DSL (Domain-Specific Language) and a general-purpose programming language?,NONE
How to manage migraines through dietary changes?,HEALTH_ADVICE
Is a high-fiber intake essential for preventing constipation?,HEALTH_ADVICE
Are there any specific foods that can help reduce anxiety symptoms?,HEALTH_ADVICE
"Give me the calcium content of milk, and can it help with bone density?",BOTH
Tell me the fat content of tuna and recommend it to someone with heart disease,BOTH
How does gluten affect arthritis symptoms?,HEALTH_ADVICE
How do I calculate the average speed of a car in mathematics?,NONE
Are there any unhealthy additives in ranch dressing?,NUTRITION_LOOKUP
Is it possible to learn a new language at any age?,NONE
Here are 50 diverse health advice questions related to specific medical conditions or diets:,HEALTH_ADVICE
"Give me the calorie count of a cup of Greek yogurt, and tell me if it helps with digestive health",BOTH
Give me the sugar in fruit juice and its effects on tooth decay,BOTH
What's the best way to manage inflammation in fibromyalgia patients?,HEALTH_ADVICE
"Can you tell me how many calories are in a medium-sized avocado, and do they help with digestion?",BOTH
What are some common interview questions for data scientists?,NONE
Is ghee good for gut health?,HEALTH_ADVICE
How many calories are in a large serving of fries and should they be avoided by diabetics?,BOTH
Can exercise reduce symptoms of chronic back pain?,HEALTH_ADVICE
Can ginger help treat hypertension symptoms?,HEALTH_ADVICE
"Who is the author of the famous novel ""The Lord of the Rings""?",NONE
How much sodium is in kale exactly?,NUTRITION_LOOKUP
Can I eat dairy if I have lactose intolerance and want to lose weight?,HEALTH_ADVICE
"How much iron is in garlic, and is it safe for obesity?",BOTH
"I'm planning a trip to Tokyo, what's the best time to visit?",NONE
What is the highest mountain peak in North America?,NONE
Is turmeric good for joint health?,HEALTH_ADVICE
Can rosemary help treat cholesterol symptoms?,HEALTH_ADVICE
What's the calcium content in milk per cup and should I drink it daily for strong bones?,BOTH
Is almond milk high in sugar?,NUTRITION_LOOKUP
Is it possible to create a virtual reality experience using only open-source software and hardware components?,NONE
Give me the protein in turkey breast and tell me if it helps with muscle gain,BOTH
Does the keto diet work for type 2 diabetes management?,HEALTH_ADVICE
Can a ketogenic diet help with epilepsy management?,HEALTH_ADVICE
Can you give me the iron in cooked lentils and tell me if they prevent anemia?,BOTH
Give me the protein in turkey breast and recommend daily intake for athletes,BOTH
How many calories are in a glass of red wine and is it safe to drink daily in moderation?,BOTH
Can you tell me the carb count for whole grain cereal?,NUTRITION_LOOKUP
Tell me the history of Seoul.,NONE
Give me the calorie count of a small apple and can it be part of a weight loss plan?,BOTH
Where is the ancient city of Pompeii located?,NONE
Can you write a Python script to scrape data from a website?,NONE
What's the sugar content of a can of fruit cocktail?,NUTRITION_LOOKUP
Can you give me the nutrition facts for a serving of quinoa?,NUTRITION_LOOKUP
Can you give me the calorie count for a large Starbucks coffee?,NUTRITION_LOOKUP
How does a low-histamine diet affect individuals with mast cell activation syndrome?,HEALTH_ADVICE
How much sugar is in a can of soda?,NUTRITION_LOOKUP
Tell me the fat percentage of avocado and can I use it to lower my triglycerides?,BOTH
How much protein is in a turkey breast?,NUTRITION_LOOKUP
Should I avoid certain foods if I have Hashimoto's disease?,HEALTH_ADVICE
Can you give me the fat content of ground turkey?,NUTRITION_LOOKUP
What's the vitamin D content of fatty fish?,NUTRITION_LOOKUP
What is the name of the largest lake on Earth?,NONE
"How much sugar is in a can of soda, and should I avoid drinking it at all costs?",BOTH
"How many grams of protein are in a large chicken breast, and will it help with muscle gain?",BOTH
Do smartphones have built-in GPS capabilities?,NONE
Is turmeric safe for someone with celiac disease?,HEALTH_ADVICE
"I'm trying to learn how to play chess, can you suggest some strategies?",NONE
Is a ketogenic diet suitable for people with liver disease?,HEALTH_ADVICE
How can I use herbal supplements to support immune function?,HEALTH_ADVICE
Can I know the fat content of a chicken wing?,NUTRITION_LOOKUP
"What are the health benefits of eating dark chocolate, and how much should I eat per day?",BOTH
What is the carbohydrate count in a serving of brown rice?,NUTRITION_LOOKUP
What are the nutritional values for a serving of scrambled eggs?,NUTRITION_LOOKUP
"Can you tell me how many grams of sugar are in a cup of orange juice, and can it cause blood pressure issues?",BOTH
How can I incorporate more omega-3 fatty acids into my diet?,HEALTH_ADVICE
What's the fat content of almonds and will they help lower my cholesterol?,BOTH
How much sugar is in a banana and will it affect my teeth if eaten daily?,BOTH
How do I remove duplicate elements from an array using Java?,NONE
What's the protein level in a serving of broccoli?,NUTRITION_LOOKUP
How to incorporate probiotics into my diet for IBS relief?,HEALTH_ADVICE
"What's the magnesium content of spinach, and can it help with sleep?",BOTH
What are the benefits of infrared sauna therapy on inflammation reduction?,HEALTH_ADVICE
What's the potassium content in sweet potatoes and will they help lower my blood pressure?,BOTH
"How many calories does a large serving of sushi have, and can I eat it if I'm trying to lose weight?",BOTH
What is the fat content of avocado toast?,NUTRITION_LOOKUP
How much potassium is in a medium avocado?,NUTRITION_LOOKUP
Is ginseng safe for someone with insomnia?,HEALTH_ADVICE
Can a balanced diet help with fibromyalgia symptoms?,HEALTH_ADVICE
Give me the protein content of Greek yogurt and can it help build muscle mass?,BOTH
"How much sugar is in a serving of mixed berries, and are they safe for people with high blood pressure?",BOTH
How does a Mediterranean-style diet impact heart health in individuals over 60?,HEALTH_ADVICE
What's the calorie count of a large pizza and can it lead to weight gain?,BOTH
How does a low-FODMAP diet affect digestive health in individuals with IBS?,HEALTH_ADVICE
Is ginseng safe for someone with hypertension?,HEALTH_ADVICE
"How much potassium is in milk, and is it safe for insomnia?",BOTH
Provide the vitamin D level in mushrooms and tell me if it helps with bone health,BOTH
How much protein is in an egg white omelette?,NUTRITION_LOOKUP
How much zinc is in carrot exactly?,NUTRITION_LOOKUP
What's the best way to reduce symptoms of Hashimoto's disease naturally?,HEALTH_ADVICE
Is apple cider vinegar good for digestive issues?,HEALTH_ADVICE
"How much caffeine is in green tea, and can it improve mental focus?",BOTH
Can Ayurvedic medicine help manage polycystic ovary syndrome?,HEALTH_ADVICE
What are the best exercises for improving insulin sensitivity?,HEALTH_ADVICE
Can a plant-based diet reduce inflammation in the body?,HEALTH_ADVICE
Is mint safe for someone with kidney disease?,HEALTH_ADVICE
What is the average salary range for software engineers in San Francisco?,NONE
Should I use aromatherapy for stress relief if I have asthma?,HEALTH_ADVICE
"How much sugar is in a can of energy drink, and should I avoid drinking it at all costs?",BOTH
Can you explain the concept of machine learning and its applications?,NONE
What's the fat content in almonds and will they help lower cholesterol?,BOTH
"Can you give me the fiber content of oatmeal, and can it lower cholesterol levels?",BOTH
What's the fat percentage in ricotta cheese?,NUTRITION_LOOKUP
How much sugar is in a 12 oz soda?,NUTRITION_LOOKUP
Are there any food allergies that could be contributing to my fatigue?,HEALTH_ADVICE
How much iron is in cooked beef and tell me if it prevents fatigue,BOTH
What was the name of the first computer virus ever discovered?,NONE
Will eating foods rich in antioxidants improve skin health?,HEALTH_ADVICE
How much protein is in a serving of tofu and will it help build muscle?,BOTH
How can I improve my gut health on a plant-based diet?,HEALTH_ADVICE
Can you recommend a good programming tool for debugging?,NONE
Can you recommend some good books on machine learning?,NONE
How many days are there in February 2025?,NONE
What are some common errors to watch out for when writing SQL queries?,NONE
Are there any specific vitamins or supplements that can help with anxiety?,HEALTH_ADVICE
What is the iron content of spinach salad?,NUTRITION_LOOKUP
Can I make my own cryptocurrency?,NONE
"Give me the potassium content of bananas, and does it have any benefits for heart health?",BOTH
How to incorporate omega-3 rich foods into my diet?,HEALTH_ADVICE
Can I make my own video editing software using Python?,NONE
"Give me the protein content of almonds, and can I use them as a snack to build muscle?",BOTH
Is it safe to take fish oil supplements while pregnant?,HEALTH_ADVICE
Can I get the nutritional info on a bagel with cream cheese?,NUTRITION_LOOKUP
How many calories are in an avocado and does it help lower cholesterol?,BOTH
What are some signs of nutrient deficiencies in athletes?,HEALTH_ADVICE
What language is spoken in Dubai?,NONE
Does omega-3 supplements improve anxiety?,HEALTH_ADVICE
How many carbs are in a cup of cooked quinoa?,NUTRITION_LOOKUP
Can you give me the nutritional info for a plate of stir-fried vegetables?,NUTRITION_LOOKUP
"What are the nutritional benefits of eating sweet potatoes, and how often should I eat them?",BOTH
Can you tell me the carbs in a slice of whole wheat bread?,NUTRITION_LOOKUP
How do I create a password manager using Python?,NONE
What's the calorie count of a large coffee with milk?,NUTRITION_LOOKUP
Can you tell me the vitamin C in an orange?,NUTRITION_LOOKUP
How many calories are in a cup of black coffee and can it boost metabolism?,BOTH
Can you give me the calorie count of a large egg and is it suitable for weight loss diets?,BOTH
Is it going to be cloudy tomorrow in London?,NONE
"How much sugar is in a can of energy drink, and should I avoid drinking it before a workout?",BOTH
Is the raw food diet suitable for people with weakened immune systems?,HEALTH_ADVICE
Is coconut oil a healthy choice for people with high cholesterol?,HEALTH_ADVICE
What's the calorie density of dark chocolate chips?,NUTRITION_LOOKUP
Tell me the protein content of Greek yogurt and recommend it to someone with digestive issues,BOTH
Is it going to be sunny tomorrow?,NONE
Can I know the sugar level of a can of soda?,NUTRITION_LOOKUP
What's the sodium level in a bag of potato chips?,NUTRITION_LOOKUP
Is there a way to use TensorFlow with Python 3.9?,NONE
Tell me the calorie count of a serving of popcorn and can I eat it on a diet?,BOTH
Can you tell me the sugar content of an orange?,NUTRITION_LOOKUP
"How much calorie is in yogurt, and is it safe for osteoporosis?",BOTH
Can you give me the nutritional info for a slice of whole wheat pasta?,NUTRITION_LOOKUP
Who was the first person to climb Mount Everest without supplemental oxygen?,NONE
Show me a map of Rome.,NONE
What's the carb count of pizza crust and should I avoid eating it if I have high blood pressure?,BOTH
What is the salt level in a bag of popcorn kernels?,NUTRITION_LOOKUP
What is the formula to calculate the area of a circle?,NONE
What is the difference between a list and an array in programming?,NONE
How do I implement a neural network from scratch using Python?,NONE
What language is spoken in New York?,NONE
What is the sugar level in a small ice cream cone?,NUTRITION_LOOKUP
How do I write a program to calculate the area of a circle in C++?,NONE
Is a gluten-free diet beneficial for people with IBS?,HEALTH_ADVICE
"Give me the vitamin C content of strawberries, and are they good for immune system?",BOTH
What is the difference between a HashMap and a HashSet in Java?,NONE
"How many grams of protein are in a serving of chicken breast, and does it help with muscle growth?",BOTH
"How much calcium is in tofu, and can it aid in bone health?",BOTH
What's the potassium content of sweet potatoes?,NUTRITION_LOOKUP
Does a plant-based diet reduce risk of kidney disease?,HEALTH_ADVICE
Should I limit my intake of saturated fats?,HEALTH_ADVICE
What's the protein in Greek yogurt and can it aid in muscle recovery after exercise?,BOTH
What are some effective ways to manage menopause hot flashes naturally?,HEALTH_ADVICE
Give me the sodium content in soy sauce and tell me if it's safe for people with high blood pressure,BOTH
Is it safe to consume soy products if you have thyroid issues?,HEALTH_ADVICE
Is C++ faster than Java for gaming?,NONE
Are there any specific nutrients that can help alleviate anxiety symptoms caused by food sensitivities?,HEALTH_ADVICE
"What's the potassium content of sweet potatoes, and can they help with muscle cramps?",BOTH
Why does my computer freeze up sometimes?,NONE
Is it safe to consume raw eggs if you have a weakened immune system?,HEALTH_ADVICE
Is it true that the Earth is round?,NONE
"What are the health benefits of drinking apple cider vinegar, and how often should I drink it?",BOTH
"Give me the vitamin B12 content of eggs, and is it essential for energy production?",BOTH
Is there sodium in soy sauce?,NUTRITION_LOOKUP
Tell me the sugar in fruit smoothies and its effects on blood sugar levels,BOTH
What's the sugar content of a banana and is it safe for diabetics?,BOTH
Is it possible to predict the weather using AI?,NONE
How much sugar is in dates and advise on using them as a natural sweetener?,BOTH
How much sodium is in canned beans and can I eat them regularly without harming my kidneys?,BOTH
How do I sort an array of strings in ascending order using Python?,NONE
Are there any preservatives in turkey breast?,NUTRITION_LOOKUP
How many grams of sodium are in a can of black beans?,NUTRITION_LOOKUP
How can I manage my stress levels through nutrition?,HEALTH_ADVICE
How many bytes are in a kilobyte?,NONE
Is there a new James Bond movie coming out soon?,NONE
Can you create a simple game using C++?,NONE
How much fiber is in a cup of oats?,NUTRITION_LOOKUP
How many calories are in a large egg omelette and is it suitable for weight loss?,BOTH
Can you suggest meal plans for managing polycystic ovary syndrome (PCOS)?,HEALTH_ADVICE
"Give me the sodium content of chicken broth, and should I use it sparingly?",BOTH
Are there any specific foods that can help alleviate symptoms of restless leg syndrome?,HEALTH_ADVICE
How many calories are in a slice of cheesecake?,NUTRITION_LOOKUP
Will a vegan lifestyle reduce inflammation in individuals with autoimmune diseases?,HEALTH_ADVICE
What is the calorie count in a bowl of ramen noodles?,NUTRITION_LOOKUP
Is a gluten-free lifestyle beneficial for people with autoimmune diseases?,HEALTH_ADVICE
What is the calorie count for a slice of pizza?,NUTRITION_LOOKUP
Where is the ancient city of Machu Picchu located?,NONE
"How much magnesium is in blueberries, and is it safe for osteoporosis?",BOTH
Give me the vitamin C in oranges and tell me if it prevents scurvy,BOTH
Can you give me the nutritional information for a serving of oatmeal?,NUTRITION_LOOKUP
How many calories are in a serving of quinoa and is it good for weight loss?,BOTH
Are omega-3 fatty acids beneficial for heart health?,HEALTH_ADVICE
Who played the role of Luke Skywalker in the original Star Wars movie trilogy?,NONE
What's the iron content of spinach leaves?,NUTRITION_LOOKUP
"Give me the sodium content of soy sauce, and is it okay to use it when watching salt intake?",BOTH
Who is the lead singer of the band Queen?,NONE
Give me the calorie count of a large pizza and advise on portion control for weight loss,BOTH
Do I need antivirus software on my computer?,NONE
Who played the role of Sherlock Holmes in the 2011 movie Sherlock Holmes: A Game of Shadows?,NONE
Is keto diet suitable for someone with high cholesterol?,HEALTH_ADVICE
How do I create a chatbot using machine learning algorithms like Naive Bayes or Support Vector Machines?,NONE
Tell me the history of Paris.,NONE
How much vitamin C is in strawberries and will it improve immune function?,BOTH
"How many grams of protein are in a serving of Greek yogurt, and does it help with muscle recovery after exercise?",BOTH
What's the sugar content in a can of soda and can it cause tooth decay?,BOTH
Give me the sugar in agave nectar and advise on using it for baking,BOTH
Provide the protein content in cottage cheese and tell me if it aids weight loss,BOTH
Can you recommend supplements for improving eye health?,HEALTH_ADVICE
"Give me the calorie count of a cup of cooked lentils, and tell me if it helps with weight management",BOTH
Are avocados high in carbs?,NUTRITION_LOOKUP
What's the carbohydrate count of brown rice?,NUTRITION_LOOKUP
What's the calorie count of a small serving of almond butter?,NUTRITION_LOOKUP
How many grams of protein are in chicken breast and is it suitable for bodybuilding?,BOTH
"Can you give me the iron content of spinach, and do I need more iron as an athlete?",BOTH
How to reduce inflammation on an autoimmune protocol diet?,HEALTH_ADVICE
Can mind-body therapies like meditation help manage chronic pain?,HEALTH_ADVICE
"How many calories are in a large burger, and should I be eating that as part of my diet?",BOTH
"How much sugar is in a serving of mixed nuts, and are they suitable for diabetics?",BOTH
How much sodium is in a can of black beans?,NUTRITION_LOOKUP
