text,label
Can eating pork loin help with cardiovascular disease?,HEALTH_ADVICE
What is the total potassium per 200 calories worth of black beans?,NUTRITION_LOOKUP
Which foods are beneficial for people with low blood pressure?,HEALTH_ADVICE
What is the total zinc per one piece of kiwi?,NUTRITION_LOOKUP
Is pineapple a good source of vitamin D for people with metabolic syndrome?,BOTH
Give me the protein value for one tablespoon of kidney beans.,NUTRITION_LOOKUP
I need the vitamin D count for salmon.,NUTRITION_LOOKUP
Is one ounce of cashews too much fiber for a anxiety patient?,BOTH
"What is the magnesium content of chicken breast, and should a patient with high blood pressure eat it?",BOTH
What is the exact magnesium in a 150g portion edamame?,NUTRITION_LOOKUP
Is cod high in vitamin B12 and beneficial for anxiety?,BOTH
"For cardiovascular disease management, how much white rice can I eat given its sodium content?",BOTH
How much carbohydrates does chicken breast contain per serving?,NUTRITION_LOOKUP
Diet recommendations for chronic kidney disease patients?,HEALTH_ADVICE
What makes plain yogurt suitable or unsuitable for depression based on its thiamine?,BOTH
How many calories calories does plain yogurt have?,NUTRITION_LOOKUP
How does quinoa's vitamin A level relate to rheumatoid arthritis?,BOTH
Is white rice recommended for type 2 diabetes? What is its omega-6 fatty acids content per serving?,BOTH
How does eating potatoes affect chronic kidney disease given its high omega-3 fatty acids content?,BOTH
Is tofu high in zinc?,NUTRITION_LOOKUP
Which foods are beneficial for people with irritable bowel syndrome?,HEALTH_ADVICE
What is the magnesium content of salmon per 100g?,NUTRITION_LOOKUP
Is it safe to eat pineapple with fatty liver disease?,HEALTH_ADVICE
How many iron are in a 150g portion of white rice?,NUTRITION_LOOKUP
"What is the fat content of chicken breast, and should a patient with high cholesterol eat it?",BOTH
How does cauliflower's cholesterol level relate to GERD?,BOTH
How rich is zucchini in calcium?,NUTRITION_LOOKUP
Does spinach have enough vitamin C to help with kidney disease?,BOTH
How many zinc are in half a cup of peanut butter?,NUTRITION_LOOKUP
How does gamma-irradiation affect vitamins in baby-leaf spinach?,HEALTH_ADVICE
Give me the vitamin A value for 100g of almonds.,NUTRITION_LOOKUP
Does strawberries have a lot of riboflavin?,NUTRITION_LOOKUP
Diet recommendations for hypertension patients?,HEALTH_ADVICE
How does eating cashews affect diabetes given its high iron content?,BOTH
"For high blood pressure management, how much tempeh can I eat given its cholesterol content?",BOTH
How much vitamin B12 is in a medium portion of mango and is that good for low blood pressure?,BOTH
How rich is butter in vitamin A?,NUTRITION_LOOKUP
What role does the magnesium in crab play for people with iron-deficiency anemia?,BOTH
How many grams of total fat are in bananas?,NUTRITION_LOOKUP
How rich is eggs in calories?,NUTRITION_LOOKUP
What is the total phosphorus per one piece of salmon?,NUTRITION_LOOKUP
How much calcium is in 100g of salmon?,NUTRITION_LOOKUP
I need the thiamine count for spinach.,NUTRITION_LOOKUP
What dietary changes help with hyperthyroidism?,HEALTH_ADVICE
What should I eat if I have inflammatory bowel disease?,HEALTH_ADVICE
How much potassium is in 100g of chicken breast?,NUTRITION_LOOKUP
Can you tell me the cholesterol in 100 grams of cod?,NUTRITION_LOOKUP
Can salmon help control hypertension because of its thiamine?,BOTH
Does ginger affect blood pressure?,HEALTH_ADVICE
What are the calcium levels in peaches?,NUTRITION_LOOKUP
How many sugar calories does oranges have?,NUTRITION_LOOKUP
Is it safe to eat chickpeas with elevated LDL cholesterol?,HEALTH_ADVICE
What is the vitamin B12 content of chicken breast per 100g?,NUTRITION_LOOKUP
Does ginger help prevent type 2 diabetes?,HEALTH_ADVICE
I need the calcium count for beets.,NUTRITION_LOOKUP
What is a healthy diet for someone with hyperthyroidism?,HEALTH_ADVICE
Is the calcium level in blueberries appropriate for someone with acid reflux?,BOTH
Best foods for managing high blood pressure?,HEALTH_ADVICE
How does the fiber in peanut butter compare to the daily requirement?,NUTRITION_LOOKUP
What is the best diet for controlling hyperthyroidism?,HEALTH_ADVICE
Best foods for managing gestational diabetes?,HEALTH_ADVICE
What eating habits help manage inflammatory bowel disease?,HEALTH_ADVICE
What makes broccoli suitable or unsuitable for heart disease based on its vitamin D?,BOTH
Should I avoid flaxseeds if I have low blood pressure?,HEALTH_ADVICE
What is the exact vitamin D in one ounce pineapple?,NUTRITION_LOOKUP
Give me the vitamin C value for 100g of broccoli.,NUTRITION_LOOKUP
What role does the vitamin C in butter play for people with PCOS?,BOTH
What should I eat if I have anxiety?,HEALTH_ADVICE
What vegetables are recommended for high blood pressure?,HEALTH_ADVICE
What is the nutritional value of brown rice in terms of cholesterol?,NUTRITION_LOOKUP
How does spinach's carbohydrates level relate to coronary artery disease?,BOTH
Is chicken breast high in protein and beneficial for hypothyroidism?,BOTH
What percentage of daily magnesium is in barley?,NUTRITION_LOOKUP
Are there foods that worsen hyperthyroidism?,HEALTH_ADVICE
Is potatoes a good source of vitamin B12 for people with high blood pressure?,BOTH
What is the best diet for controlling hypothyroidism?,HEALTH_ADVICE
Is peaches good for anemia? How much zinc does it contain?,BOTH
What is the total cholesterol per one piece of lentils?,NUTRITION_LOOKUP
How much niacin is there in a 3-ounce portion of walnuts?,NUTRITION_LOOKUP
How much vitamin A does tofu contain per serving?,NUTRITION_LOOKUP
Is spinach recommended for type 2 diabetes? What is its vitamin B12 content per serving?,BOTH
Can drinking Yerba Mate tea improve bone health in postmenopausal women?,HEALTH_ADVICE
Give me the vitamin C value for two tablespoons of cauliflower.,NUTRITION_LOOKUP
How much selenium is in a small bowl of kale and is that good for cardiovascular disease?,BOTH
Should someone with anemia eat beets given its folate content?,BOTH
What is the total phosphorus per one ounce of chickpeas?,NUTRITION_LOOKUP
Can the saturated fat in tofu benefit iron-deficiency anemia patients?,BOTH
Are organic foods substantially more nutritious than conventional foods?,HEALTH_ADVICE
Is oranges recommended or not recommended for gout?,HEALTH_ADVICE
Does whole milk have enough phosphorus to help with celiac disease?,BOTH
How much sodium does chicken breast contain per serving?,NUTRITION_LOOKUP
Is shrimp high in vitamin A and beneficial for gestational diabetes?,BOTH
How much saturated fat does sardines contain per serving?,NUTRITION_LOOKUP
Is strawberries a good source of carbohydrates for people with hyperthyroidism?,BOTH
How does diet affect cardiovascular disease?,HEALTH_ADVICE
What is the riboflavin in duck and is it good for rheumatoid arthritis?,BOTH
Is cabbage high in vitamin C and beneficial for GERD?,BOTH
Can high doses of Hibiscus sabdariffa extract cause testicular toxicity?,HEALTH_ADVICE
What are the USDA nutrition facts for salmon?,NUTRITION_LOOKUP
What are the thiamine levels in shrimp?,NUTRITION_LOOKUP
Are there foods that worsen gout attacks?,HEALTH_ADVICE
Is eggs recommended or not recommended for rheumatoid arthritis?,HEALTH_ADVICE
How does eating pineapple affect kidney disease given its high zinc content?,BOTH
What is the nutritional value of duck in terms of vitamin D?,NUTRITION_LOOKUP
Is 100g of peanuts too much saturated fat for a fatty liver disease patient?,BOTH
Can the phosphorus in avocado benefit low blood pressure patients?,BOTH
What should I eat if I have lactose intolerance?,HEALTH_ADVICE
How many iron are in one serving of oats?,NUTRITION_LOOKUP
I need the selenium count for zucchini.,NUTRITION_LOOKUP
Is a low-carb diet good for obesity?,HEALTH_ADVICE
How much vitamin A does walnuts contain per serving?,NUTRITION_LOOKUP
What fruits are safe for obesity patients?,HEALTH_ADVICE
Give me the thiamine value for 100 grams of mushrooms.,NUTRITION_LOOKUP
How much potassium does celery contain per serving?,NUTRITION_LOOKUP
Can type 1 diabetes patients eat kale? What is the fiber content?,BOTH
How does the iron in spinach compare to the daily requirement?,NUTRITION_LOOKUP
What percentage of daily total fat is in crab?,NUTRITION_LOOKUP
Is the sodium level in apples appropriate for someone with acid reflux?,BOTH
What is the best diet for controlling elevated LDL cholesterol?,HEALTH_ADVICE
What is a healthy diet for someone with chronic kidney disease?,HEALTH_ADVICE
Can you tell me the fiber in 100 grams of onions?,NUTRITION_LOOKUP
Is shrimp good for gastritis? How much omega-6 fatty acids does it contain?,BOTH
Diet recommendations for polycystic ovary syndrome patients?,HEALTH_ADVICE
How should someone with type 1 diabetes adjust their diet?,HEALTH_ADVICE
What should I eat if I have high cholesterol?,HEALTH_ADVICE
What is the total zinc per half a cup of sardines?,NUTRITION_LOOKUP
What is the exact sugar in half a cup cucumber?,NUTRITION_LOOKUP
What is the total calcium per one piece of skim milk?,NUTRITION_LOOKUP
Which foods are beneficial for people with lactose intolerance?,HEALTH_ADVICE
Is pinto beans a good source of niacin for people with coronary artery disease?,BOTH
"What is the fiber content of chicken breast, and should a patient with diabetes eat it?",BOTH
What proteins are best for a person with heart disease?,HEALTH_ADVICE
Can eating coconut oil help with anemia?,HEALTH_ADVICE
What is a healthy diet for someone with gluten intolerance?,HEALTH_ADVICE
How rich is avocado in carbohydrates?,NUTRITION_LOOKUP
Should I avoid pasta if I have fatty liver disease?,HEALTH_ADVICE
Is bananas recommended for fatty liver disease? What is its zinc content per serving?,BOTH
What should I eat if I have hypertension?,HEALTH_ADVICE
Is a medium portion of watermelon too much calcium for a acid reflux patient?,BOTH
How many zinc are in beets and is it safe for osteoporosis?,BOTH
What dietary changes help with fatty liver disease?,HEALTH_ADVICE
Can the sodium in lobster benefit gout attacks patients?,BOTH
How much magnesium is there in two tablespoons of lentils?,NUTRITION_LOOKUP
I need the vitamin C count for skim milk.,NUTRITION_LOOKUP
What is a healthy diet for someone with gout?,HEALTH_ADVICE
What fruits are safe for GERD patients?,HEALTH_ADVICE
What foods should people with chronic kidney disease avoid?,HEALTH_ADVICE
Is the sugar content of mozzarella beneficial or harmful for type 2 diabetes?,BOTH
What should I eat if I have arthritis?,HEALTH_ADVICE
How should someone with metabolic syndrome adjust their diet?,HEALTH_ADVICE
Is cheddar cheese recommended or not recommended for anxiety?,HEALTH_ADVICE
Does duck have a lot of vitamin B12?,NUTRITION_LOOKUP
How does the vitamin C in broccoli compare to the daily requirement?,NUTRITION_LOOKUP
Is Hibiscus sabdariffa helpful in lowering cholesterol for metabolic syndrome patients?,HEALTH_ADVICE
Can the protein in olive oil benefit cardiovascular disease patients?,BOTH
How much calcium is there in a handful of of duck?,NUTRITION_LOOKUP
What vegetables are recommended for gastritis?,HEALTH_ADVICE
What is the total selenium per a small bowl of cauliflower?,NUTRITION_LOOKUP
Can eating grapes help with depression?,HEALTH_ADVICE
What foods should people with cardiovascular disease avoid?,HEALTH_ADVICE
Best foods for managing type 1 diabetes?,HEALTH_ADVICE
What fruits are safe for coronary artery disease patients?,HEALTH_ADVICE
Is kidney beans high in folate?,NUTRITION_LOOKUP
How many grams of fiber are in soybeans?,NUTRITION_LOOKUP
How many iron are in plain yogurt and is it safe for anxiety?,BOTH
Can you tell me the vitamin A in half a cup of grapes?,NUTRITION_LOOKUP
How rich is cottage cheese in vitamin B12?,NUTRITION_LOOKUP
Does consuming fiber protect against esophageal cancer?,HEALTH_ADVICE
How does eating cauliflower affect gout given its high cholesterol content?,BOTH
How many grams of phosphorus are in almonds?,NUTRITION_LOOKUP
Can you tell me the folate in 100 grams of tilapia?,NUTRITION_LOOKUP
What foods help reduce symptoms of elevated LDL cholesterol?,HEALTH_ADVICE
What is the protein macro for tuna?,NUTRITION_LOOKUP
Should someone with chronic kidney disease eat duck given its zinc content?,BOTH
How much vitamin D is there in one tablespoon of whole milk?,NUTRITION_LOOKUP
How many cholesterol are in whole wheat bread and is it safe for anemia?,BOTH
"How much protein is in chicken breast, and is it safe for someone with diabetes?",BOTH
What vegetables are recommended for high cholesterol?,HEALTH_ADVICE
Best foods for managing depression?,HEALTH_ADVICE
How many selenium are in a 3-ounce portion of potatoes?,NUTRITION_LOOKUP
What role does the vitamin B12 in coconut oil play for people with type 1 diabetes?,BOTH
What percentage of daily total fat is in pineapple?,NUTRITION_LOOKUP
Give me the folate value for a medium portion of whole wheat bread.,NUTRITION_LOOKUP
What is a healthy diet for someone with elevated LDL cholesterol?,HEALTH_ADVICE
What proteins are best for a person with fatty liver disease?,HEALTH_ADVICE
Does onions have enough vitamin C to help with low blood pressure?,BOTH
Is the carbohydrates level in shrimp appropriate for someone with gluten intolerance?,BOTH
What is the fiber in pinto beans and is it good for cardiovascular disease?,BOTH
What is the vitamin C content of chicken breast per 100g?,NUTRITION_LOOKUP
Is the cholesterol level in pumpkin seeds appropriate for someone with gout attacks?,BOTH
Is onions recommended or not recommended for metabolic syndrome?,HEALTH_ADVICE
What makes crab suitable or unsuitable for gout attacks based on its phosphorus?,BOTH
How does butter's omega-3 fatty acids level relate to insomnia?,BOTH
What is the zinc content of blueberries?,NUTRITION_LOOKUP
I need the folate count for lamb.,NUTRITION_LOOKUP
Is the fiber level in black beans appropriate for someone with irritable bowel syndrome?,BOTH
What should I eat if I have type 2 diabetes?,HEALTH_ADVICE
What is the exact sugar in 100g dark chocolate?,NUTRITION_LOOKUP
Are grains good for someone with cardiovascular disease?,HEALTH_ADVICE
How many riboflavin are in a 3-ounce portion of lobster?,NUTRITION_LOOKUP
What is the nutritional value of strawberries in terms of fiber?,NUTRITION_LOOKUP
Best foods for managing hyperthyroidism?,HEALTH_ADVICE
How many vitamin B12 are in Greek yogurt and is it safe for cardiovascular disease?,BOTH
What are the cholesterol levels in peaches?,NUTRITION_LOOKUP
Does lentils have enough sugar to help with rheumatoid arthritis?,BOTH
What is the calcium macro for carrots?,NUTRITION_LOOKUP
How many grams of iron are in apples?,NUTRITION_LOOKUP
Can carrots help control hyperthyroidism because of its sugar?,BOTH
I need the riboflavin count for peaches.,NUTRITION_LOOKUP
Is strawberries recommended or not recommended for iron-deficiency anemia?,HEALTH_ADVICE
Give me the protein value for one ounce of beef.,NUTRITION_LOOKUP
Does grapes have a lot of thiamine?,NUTRITION_LOOKUP
What is the exact potassium in a 3-ounce portion sardines?,NUTRITION_LOOKUP
Is tilapia recommended or not recommended for anxiety?,HEALTH_ADVICE
How does eating whole wheat bread affect depression given its high zinc content?,BOTH
Is carrots a good source of iron for people with GERD?,BOTH
Is the riboflavin content of onions beneficial or harmful for rheumatoid arthritis?,BOTH
How rich is lamb in carbohydrates?,NUTRITION_LOOKUP
What percentage of daily vitamin C is in black beans?,NUTRITION_LOOKUP
What proteins are best for a person with polycystic ovary syndrome?,HEALTH_ADVICE
Does pumpkin seeds have enough total fat to help with low blood pressure?,BOTH
What foods help reduce symptoms of inflammatory bowel disease?,HEALTH_ADVICE
What is the exact cholesterol in a medium portion sunflower seeds?,NUTRITION_LOOKUP
How does eating oats affect GERD given its high selenium content?,BOTH
How rich is black beans in fiber?,NUTRITION_LOOKUP
Is coconut oil recommended or not recommended for fatty liver disease?,HEALTH_ADVICE
What is the total omega-6 fatty acids per half a cup of cucumber?,NUTRITION_LOOKUP
Can duck help control fatty liver disease because of its vitamin C?,BOTH
What is the best diet for controlling diabetes?,HEALTH_ADVICE
I need the vitamin B12 count for coconut oil.,NUTRITION_LOOKUP
What role does the total fat in pumpkin seeds play for people with gout attacks?,BOTH
How much sugar is there in one piece of walnuts?,NUTRITION_LOOKUP
What is the omega-6 fatty acids in potatoes and is it good for gluten intolerance?,BOTH
How many grams of fiber are in almonds?,NUTRITION_LOOKUP
Is a medium portion of white bread too much sodium for a arthritis patient?,BOTH
Can osteoporosis patients eat olive oil? What is the vitamin C content?,BOTH
Is cashews high in phosphorus and beneficial for gastritis?,BOTH
What should I eat if I have gout attacks?,HEALTH_ADVICE
Is it safe to eat mozzarella with gout?,HEALTH_ADVICE
Is peanuts recommended for gout? What is its zinc content per serving?,BOTH
What is the total omega-6 fatty acids per one piece of black beans?,NUTRITION_LOOKUP
Should someone with type 2 diabetes eat tofu given its total fat content?,BOTH
What vegetables are recommended for insomnia?,HEALTH_ADVICE
Give me the potassium value for a 3-ounce portion of shrimp.,NUTRITION_LOOKUP
How many vitamin A calories does onions have?,NUTRITION_LOOKUP
Can the calcium in cod benefit low blood pressure patients?,BOTH
What is the exact sodium in 200 calories worth mozzarella?,NUTRITION_LOOKUP
How does the potassium in quinoa compare to the daily requirement?,NUTRITION_LOOKUP
Are grains good for someone with insomnia?,HEALTH_ADVICE
Is chicken breast good for elevated LDL cholesterol? How much folate does it contain?,BOTH
"For high blood pressure management, how much kiwi can I eat given its sugar content?",BOTH
How much total fat does sardines contain per serving?,NUTRITION_LOOKUP
Is duck a good source of vitamin A for people with iron-deficiency anemia?,BOTH
What proteins are best for a person with arthritis?,HEALTH_ADVICE
Is peaches high in fiber?,NUTRITION_LOOKUP
What vegetables are recommended for anxiety?,HEALTH_ADVICE
What foods should people with type 2 diabetes avoid?,HEALTH_ADVICE
Can flaxseeds help control arthritis because of its vitamin A?,BOTH
Is pinto beans recommended or not recommended for osteoporosis?,HEALTH_ADVICE
Are there foods that worsen inflammatory bowel disease?,HEALTH_ADVICE
I need the calcium count for barley.,NUTRITION_LOOKUP
What is the omega-6 fatty acids breakdown for dark chocolate?,NUTRITION_LOOKUP
Can people with high cholesterol eat green peas?,HEALTH_ADVICE
What dietary changes help with gestational diabetes?,HEALTH_ADVICE
"For heart disease management, how much grapes can I eat given its vitamin C content?",BOTH
What is the exact potassium in a small bowl Greek yogurt?,NUTRITION_LOOKUP
What is the niacin in duck and is it good for obesity?,BOTH
How much omega-3 fatty acids is there in a 150g portion of spinach?,NUTRITION_LOOKUP
"For diabetes management, how much skim milk can I eat given its omega-3 fatty acids content?",BOTH
Should I avoid cauliflower if I have anxiety?,HEALTH_ADVICE
What is the best diet for controlling fatty liver disease?,HEALTH_ADVICE
What is the carbohydrates macro for green peas?,NUTRITION_LOOKUP
Is apples a good source of thiamine for people with high blood pressure?,BOTH
What eating habits help manage hypothyroidism?,HEALTH_ADVICE
Can you tell me the protein in one serving of bananas?,NUTRITION_LOOKUP
How does eating cod affect lactose intolerance given its high magnesium content?,BOTH
I need the saturated fat count for coconut oil.,NUTRITION_LOOKUP
Can people with lactose intolerance eat skim milk?,HEALTH_ADVICE
Is bananas recommended or not recommended for metabolic syndrome?,HEALTH_ADVICE
How many grams of fiber are in beets?,NUTRITION_LOOKUP
What fruits are safe for type 1 diabetes patients?,HEALTH_ADVICE
Is black beans recommended for insomnia? What is its sugar content per serving?,BOTH
How does pineapple's niacin level relate to hyperthyroidism?,BOTH
How many grams of sugar are in black beans?,NUTRITION_LOOKUP
Can hypothyroidism patients eat asparagus? What is the omega-6 fatty acids content?,BOTH
Can eating kiwi help with elevated LDL cholesterol?,HEALTH_ADVICE
What is the calorie content of salmon per 100g?,NUTRITION_LOOKUP
Is pork loin high in omega-6 fatty acids and beneficial for hypothyroidism?,BOTH
Can spinach help control type 1 diabetes because of its vitamin C?,BOTH
Should someone with gluten intolerance eat walnuts given its vitamin B12 content?,BOTH
Is peanut butter recommended for iron-deficiency anemia? What is its phosphorus content per serving?,BOTH
Which foods are beneficial for people with type 1 diabetes?,HEALTH_ADVICE
Can you tell me the folate in a small bowl of turkey breast?,NUTRITION_LOOKUP
How does the protein in almonds compare to the daily requirement?,NUTRITION_LOOKUP
How should someone with acid reflux adjust their diet?,HEALTH_ADVICE
Can the vitamin D in sunflower seeds benefit anxiety patients?,BOTH
What vegetables are recommended for hyperthyroidism?,HEALTH_ADVICE
Is a low-carb diet good for gluten intolerance?,HEALTH_ADVICE
How rich is whole milk in cholesterol?,NUTRITION_LOOKUP
"What is the iron content of chicken breast, and should a patient with high cholesterol eat it?",BOTH
Is coconut oil a good source of sodium for people with acid reflux?,BOTH
Is it safe to eat cabbage with metabolic syndrome?,HEALTH_ADVICE
What is the fiber in potatoes and is it good for chronic kidney disease?,BOTH
Are grains good for someone with gout?,HEALTH_ADVICE
What should I eat if I have metabolic syndrome?,HEALTH_ADVICE
How much vitamin C does salmon contain per serving?,NUTRITION_LOOKUP
Does lobster have a lot of calories?,NUTRITION_LOOKUP
Does tuna have a lot of thiamine?,NUTRITION_LOOKUP
How much vitamin D is in one serving of pineapple and is that good for diabetes?,BOTH
I need the phosphorus count for kale.,NUTRITION_LOOKUP
How many carbohydrates calories does whole milk have?,NUTRITION_LOOKUP
How does the calories in oranges compare to the daily requirement?,NUTRITION_LOOKUP
What is the nutritional value of cod in terms of potassium?,NUTRITION_LOOKUP
How does eating kidney beans affect gout given its high calories content?,BOTH
Is abnormal lipid metabolism linked to Alzheimer's disease pathology?,HEALTH_ADVICE
Is a low-carb diet good for chronic kidney disease?,HEALTH_ADVICE
Does strawberries have a lot of phosphorus?,NUTRITION_LOOKUP
Should I avoid lobster if I have insomnia?,HEALTH_ADVICE
What snacks are suitable for someone with high cholesterol?,HEALTH_ADVICE
How many phosphorus are in cashews and is it safe for elevated LDL cholesterol?,BOTH
Does lobster have a lot of vitamin D?,NUTRITION_LOOKUP
What is the omega-3 fatty acids macro for grapes?,NUTRITION_LOOKUP
What is the total sodium per half a cup of bell peppers?,NUTRITION_LOOKUP
How much cholesterol does kiwi contain per serving?,NUTRITION_LOOKUP
Give me the vitamin D value for 100 grams of edamame.,NUTRITION_LOOKUP
Is a small bowl of Greek yogurt too much vitamin B12 for a heart disease patient?,BOTH
Is one tablespoon of lentils too much riboflavin for a chronic kidney disease patient?,BOTH
What role does the calories in lobster play for people with rheumatoid arthritis?,BOTH
Is skim milk a good source of vitamin C for people with gout?,BOTH
How much protein is in 100g of avocado?,NUTRITION_LOOKUP
How much carbohydrates does tempeh contain per serving?,NUTRITION_LOOKUP
What snacks are suitable for someone with metabolic syndrome?,HEALTH_ADVICE
Is lentils a good source of cholesterol for people with heart disease?,BOTH
How does the cholesterol in cheddar cheese compare to the daily requirement?,NUTRITION_LOOKUP
How does diet affect hypertension?,HEALTH_ADVICE
Is 200 calories worth of tofu too much niacin for a metabolic syndrome patient?,BOTH
What foods help reduce symptoms of low blood pressure?,HEALTH_ADVICE
Can chronic kidney disease patients eat mushrooms? What is the cholesterol content?,BOTH
"What is the carbohydrates content of chicken breast, and should a patient with high cholesterol eat it?",BOTH
Is plain yogurt high in selenium?,NUTRITION_LOOKUP
Is one cup of turkey breast too much folate for a obesity patient?,BOTH
Give me the phosphorus value for a 3-ounce portion of tuna.,NUTRITION_LOOKUP
Is chicken breast recommended for hypothyroidism? What is its riboflavin content per serving?,BOTH
"For low blood pressure management, how much lentils can I eat given its folate content?",BOTH
Should someone with hypothyroidism eat chickpeas given its vitamin B12 content?,BOTH
What foods should people with acid reflux avoid?,HEALTH_ADVICE
Can you tell me the folate in a small bowl of walnuts?,NUTRITION_LOOKUP
Is chickpeas high in saturated fat and beneficial for gluten intolerance?,BOTH
How much vitamin C is there in one cup of crab?,NUTRITION_LOOKUP
What is the riboflavin macro for skim milk?,NUTRITION_LOOKUP
Can irritable bowel syndrome patients eat whole wheat bread? What is the vitamin C content?,BOTH
What eating habits help manage fatty liver disease?,HEALTH_ADVICE
What are the riboflavin levels in cod?,NUTRITION_LOOKUP
What role does the cholesterol in bell peppers play for people with rheumatoid arthritis?,BOTH
Can sardines help control inflammatory bowel disease because of its omega-3 fatty acids?,BOTH
What is the protein in spinach and is it good for diabetes?,BOTH
What is the potassium content of chicken breast per 100g?,NUTRITION_LOOKUP
Diet recommendations for coronary artery disease patients?,HEALTH_ADVICE
Is cucumber recommended or not recommended for gout attacks?,HEALTH_ADVICE
"How much protein is in chicken breast, and is it safe for someone with high blood pressure?",BOTH
What is the nutritional value of cottage cheese in terms of sodium?,NUTRITION_LOOKUP
Are high-protein diets more effective than standard diets for weight loss in PCOS?,HEALTH_ADVICE
How many omega-6 fatty acids calories does almonds have?,NUTRITION_LOOKUP
Which foods are beneficial for people with acid reflux?,HEALTH_ADVICE
What fruits are safe for elevated LDL cholesterol patients?,HEALTH_ADVICE
What is the total carbohydrates per a handful of of salmon?,NUTRITION_LOOKUP
How much vitamin C is in 100g of chicken breast?,NUTRITION_LOOKUP
"How many calories are in chicken breast, and is it safe for someone with high cholesterol?",BOTH
Diet recommendations for iron-deficiency anemia patients?,HEALTH_ADVICE
Is sunflower seeds good for obesity? How much sodium does it contain?,BOTH
Is a low-carb diet good for irritable bowel syndrome?,HEALTH_ADVICE
Best foods for managing obesity?,HEALTH_ADVICE
Is sardines good for high cholesterol? How much selenium does it contain?,BOTH
Is cheddar cheese recommended for metabolic syndrome? What is its niacin content per serving?,BOTH
How should someone with high blood pressure adjust their diet?,HEALTH_ADVICE
What role does the vitamin A in blueberries play for people with high cholesterol?,BOTH
How does eating cauliflower affect celiac disease given its high potassium content?,BOTH
How much potassium is in a handful of of pasta and is that good for PCOS?,BOTH
Can people with osteoporosis eat quinoa?,HEALTH_ADVICE
What is the folate macro for olive oil?,NUTRITION_LOOKUP
How much omega-6 fatty acids is in one serving of mozzarella and is that good for insomnia?,BOTH
What fruits are safe for type 2 diabetes patients?,HEALTH_ADVICE
Is the magnesium content of bananas beneficial or harmful for hypertension?,BOTH
Is the iron content of oranges beneficial or harmful for depression?,BOTH
Is it safe to eat sardines with anemia?,HEALTH_ADVICE
Does almonds have a lot of riboflavin?,NUTRITION_LOOKUP
Should I avoid whole milk if I have hypertension?,HEALTH_ADVICE
What is the exact cholesterol in a 3-ounce portion peanuts?,NUTRITION_LOOKUP
How many riboflavin calories does grapes have?,NUTRITION_LOOKUP
Does a vegetarian or low animal protein diet prevent kidney stones?,HEALTH_ADVICE
Is skim milk high in total fat?,NUTRITION_LOOKUP
Diet recommendations for rheumatoid arthritis patients?,HEALTH_ADVICE
How much folate is in 100g of pasta and is that good for iron-deficiency anemia?,BOTH
What fruits are safe for insomnia patients?,HEALTH_ADVICE
How many saturated fat calories does cod have?,NUTRITION_LOOKUP
Best foods for managing rheumatoid arthritis?,HEALTH_ADVICE
How many calcium calories does salmon have?,NUTRITION_LOOKUP
How much vitamin D is there in 200 calories worth of oranges?,NUTRITION_LOOKUP
What role does the selenium in apples play for people with GERD?,BOTH
Can adding spices to a meal improve metabolism and antioxidant status?,HEALTH_ADVICE
How much calcium does potatoes contain per serving?,NUTRITION_LOOKUP
What makes mango suitable or unsuitable for arthritis based on its niacin?,BOTH
What makes cauliflower suitable or unsuitable for heart disease based on its sugar?,BOTH
Is white rice a good source of potassium for people with iron-deficiency anemia?,BOTH
How much potassium is there in a handful of of tilapia?,NUTRITION_LOOKUP
What dietary changes help with PCOS?,HEALTH_ADVICE
What eating habits help manage arthritis?,HEALTH_ADVICE
What is the total cholesterol per half a cup of watermelon?,NUTRITION_LOOKUP
Can gestational diabetes patients eat duck? What is the carbohydrates content?,BOTH
Is Greek yogurt high in selenium?,NUTRITION_LOOKUP
Is spinach high in carbohydrates and beneficial for arthritis?,BOTH
What snacks are suitable for someone with GERD?,HEALTH_ADVICE
What proteins are best for a person with coronary artery disease?,HEALTH_ADVICE
How should someone with cardiovascular disease adjust their diet?,HEALTH_ADVICE
How much cholesterol does salmon contain per serving?,NUTRITION_LOOKUP
What is the omega-3 content of chicken breast per 100g?,NUTRITION_LOOKUP
How much carbohydrates is in 100g of salmon?,NUTRITION_LOOKUP
What is the nutritional value of chia seeds in terms of carbohydrates?,NUTRITION_LOOKUP
How much phosphorus does black beans contain per serving?,NUTRITION_LOOKUP
Is grapes high in fiber?,NUTRITION_LOOKUP
Is sweet potatoes good for depression? How much protein does it contain?,BOTH
Are grains good for someone with heart disease?,HEALTH_ADVICE
"How much potassium is in chicken breast, and is it safe for someone with high blood pressure?",BOTH
Is cabbage recommended for chronic kidney disease? What is its niacin content per serving?,BOTH
What is the exact fiber in one piece kidney beans?,NUTRITION_LOOKUP
What vegetables are recommended for gout attacks?,HEALTH_ADVICE
How does diet affect arthritis?,HEALTH_ADVICE
Give me the calcium value for one ounce of beets.,NUTRITION_LOOKUP
How much omega-6 fatty acids does celery contain per serving?,NUTRITION_LOOKUP
How many calories are in one serving of chicken breast?,NUTRITION_LOOKUP
What is the exact iron in 100 grams potatoes?,NUTRITION_LOOKUP
How does diet affect high cholesterol?,HEALTH_ADVICE
What is the vitamin A macro for turkey breast?,NUTRITION_LOOKUP
Is Greek yogurt a good source of zinc for people with diabetes?,BOTH
